synthetic_plant_0	5
0.08363088474753333 0.1769136333118315 0.05524172461579657
0.2340808202423335 0.3380099309747926 0.04177562803714141
-0.09144656624313946 0.3380172315812411 -0.09013571892261019
-0.152138631419933 -0.08181035802476239 -0.1243282832030788
-0.1665740256819294 -0.03733201454325386 -0.1836105558865405
synthetic_plant_1	5
-0.1173058567995617 0.3180293501989979 -0.04743163216821134
-0.1018680186627783 -0.01357814592059309 -0.07745746804063214
0.1007142520537885 0.4595735306727099 -0.1382748728204256
0.2368200354218861 0.3548392574720083 -0.1971172499317715
0.1284257671690833 -0.2714969446371753 0.220049468644989
synthetic_plant_2	11
-0.01833809211277138 -0.1810273911657807 -0.1915433969804156
0.1149378600620964 0.00387476266162734 -0.1367509598405167
0.02181782983483449 0.3945754834659009 -0.1580734532741724
-0.1936033278863129 0.04056357377864883 0.3854817326823092
-0.2281649824138635 -0.2345270703621197 0.2505154064583931
-0.4258918122814632 -0.1500090385275114 0.06535328880166547
0.3728227152278021 0.1654903744523938 -0.06541801620818771
-0.1728518360753418 -0.09515649023305034 0.2540577314356336
-0.05421273916467101 -0.01538662229780707 0.3983761816511002
-0.2841029965051937 0.03388479528388566 -0.006245819840879407
-0.3283458343532831 -0.267844744746075 0.1963316965172395
synthetic_plant_3	14
0.01754964730460729 -0.06978069852412494 -0.03142887183556226
-0.1362893879002757 0.1279473077105142 0.2482314043380794
-0.3476733775335645 -0.2866251610985053 -0.1313752518816009
-0.0106961439086154 0.279487123326998 0.3344112505719509
0.1942503481053331 -0.2332456775691766 0.3353672934131198
-0.2863034065313775 -0.2887488484361064 -0.1805966156292889
-0.1041543821678318 -0.4310825781742537 -0.1035648646360345
-0.1070607380212428 0.2154885303426125 -0.3251324377058988
0.06804586650313971 0.07306979450187989 -0.1506949036871407
-0.1419764628643662 0.140953632802966 -0.05960111657070649
-0.3550328955069815 0.2353753469562211 0.2285585816656657
-0.05291859538460181 0.4628926450899646 -0.1059642972609259
0.03246777077469798 -0.07027227667414909 0.1850504158433213
0.1513674132617001 0.3430181308835348 0.09414030168739662
synthetic_plant_4	15
0.03130302258592454 -0.1578451632286183 -0.05958578306299978
-0.05082882746376072 0.003983714278182782 0.07618307863170859
-0.3793427204167127 0.09133989972229806 -0.1788836074532273
-0.423200251418969 -0.07449540501392404 -0.1944094529815945
0.2985600335200765 -0.3379690377546822 -0.1155943095562957
0.3159620519015909 -0.2477020086204051 -0.1628247975152712
-0.08275728819402944 0.3093719962342715 0.2506327156047382
-0.2345660935027902 -0.09860113843794099 0.2662336136187029
-0.0927551013441193 0.1831454998416442 0.08883218564659379
0.3421770200903853 -0.009362496607467852 0.07603296646345781
-0.0979795999066006 0.4340731563739959 -0.008064903753454089
-0.4477307044430387 -0.1885565481494821 0.04973563716525986
0.1052299621302941 0.05231888457838518 -0.1437088889953173
-0.2416394565741063 -0.270959218566203 -0.03985242193908012
0.07547884115122205 -0.1549764203203559 -0.3882988610554665
synthetic_plant_5	7
-0.07633457970942392 -0.2723365453723174 0.2281513091315887
